longitude,latitude,commune_insee,description
4.857606337,45.742559516,69123,Passage pont depuis parc vers rue marius berliet
4.867481066,45.738654856,69123,A la fin de la rue bataille
4.803101582,45.768616768,69123,
4.833062968,45.758455064,69123,
4.877086577,45.736761461,69123,"Pas de véritable espace cyclable, les voitures souvent ne restent pas de leur coté"
4.829851086,45.748761401,69123,Les circonvolutions nécessaires pour traverser perrache en sécurité sont ubuesques
4.885229606,45.758467222,69266,"Le stationnement en épis dans une descente, mets en danger les vélos qui descendent (accident assuré si une voiture recule avec un vélo qui ne descendrait pas « au pas »)"
4.876179721,45.755748436,69123,"Carrefour soit dangereux (en passant sur les voies), soit faisant perdre beaucoup de temps (nécessitant d’attendre à plusieurs feux piétons sur les passages piétons avec le conflits d’usage piétons / cyclistes)"
4.869595754,45.760342435,69123,"Globalement, aucune idée quel est le reseau velo à Villeurbanne. "
4.79296692,45.763656085,69123,"Pas suffisamment proche de gorge de loup, détour par Leclerc"
4.824737862,45.731471416,69123,Arrêt de la bande cyclable
4.81518656,45.768548216,69123,"Travaux actuellement, panneaux vélos cachés à l'entrée des ruelles"
4.858411779,45.738866745,69123,
4.820578712,45.79084714,69034,
4.825618428,45.773602084,69123,
4.858019494,45.772806214,69123,Pas d'aménagement cyclable et des voitures trop rapides qui nous frôlent
4.861642305,45.76068222,69123,"""piste cyclable"" sur le trottoir au milieu des piétons utilisateurs de la gare"
4.850782961,45.783112005,69123,"Zone de rencontre partagée avec les piétons qui limite l'utilité de la voie, pourtant la seule goudronnée entre le parc et le Rhône."
4.839627831,45.808123864,69063,
4.827752438,45.775702217,69123,
4.833018763,45.767042939,69123,
4.828820615,45.781265184,69123,
4.880660879,45.784595,69266,
4.803241537,45.771750326,69123,
4.800754075,45.780444566,69123,"Sortie de périphérique, très forte circulation motorisée"
4.805397048,45.775265337,69123,Rond-point de l'enfer 
4.807492565,45.776940369,69123,Traversée de l'enfer
4.832642148,45.758568698,69123,Zone République Bellecour 
4.825935521,45.735186035,69123,Les travaux d'installations du nouveau tram empêche gravement la circulation
4.832210427,45.798608053,69123,"toujours pareil vous sortez d'une voie protégée et on se retrouve dans les voitures qui sont pressées (  à 50km/h) et pas beaucoup de place, on se fait retailler les socquettes constamment. "
4.797122649,45.78208054,69123,piste cyclable en montant avec rétrécissement au feu rouge où les voitures vous serrent vers le trottoir surtout si elles tournent vers la droite.
4.908631391,45.764047856,69266,A chaque fois je me retrouve sur un bout de périph ou a contre sens d'une voie de bus parce que la piste cyclable s'arrete dans le vide. 
4.832201144,45.772385826,69123,"Croix rousse c'est un peu la galère, ya des marches partout, trouver le bon itinéraire est pas toujours évident mais bon c'est la vie"
4.83495484,45.763405907,69123,"Rue grenette est pas autorisée aux vélos mais c'est dommage car le cours lafayette et le pont alphonse juin sont équipés de voies cyclables dans les deux sens. Juste la traversée de la presque ile est impossible tout droit ce qui fait un détour dans un endroit surfréquenté, risque d'accident à chaque traversée"
4.839729774,45.74155057,69123,
4.843217378,45.744325244,69123,
4.830173739,45.748121943,69123,
4.834355139,45.749427024,69123,"conflits quotidiens avec les bus, taxis, camions, etc qui alimentent les bateaux de croisières luxueux stationnés à quai. C'est le seul endroit sur les quais qui pose problème presque tous les jours. stop !"
4.844959219,45.763558808,69123,il faut fermer ces rues aux voitures. Les croisements sont trop nombreux et source de dangers venant de partout.
4.856207059,45.740685185,69123,
4.866495161,45.737269845,69123,
4.843379736,45.755180532,69123,
4.805406083,45.774852385,69123,Rues tro étroites
4.889167864,45.777992058,69266,Non respect du cpde de la route 
4.902019241,45.727158983,69029,
4.80882541,45.723223983,69149,
4.844900442,45.715877909,69199,
4.84159527,45.744761361,69123,automobilistes qui encombrent le damier et la piste cyclable/voie bus
4.858820612,45.74722629,69123,pistes cyclables qui passent d'à gauche de la circulation (côté 7è arrt) à la droite (côté 8è arrt)
4.843008488,45.746518186,69123,besoin de franchir la file de voitures pour tourner à gauche en venant de la rue Domer et se rendre place Jean Macé
4.805465981,45.77347088,69123,
4.884777646,45.760899795,69266,Croisement - Difficile quand il faut tourner à gauche sur cr Tolstoi en venant de la rue A. Perrin. Bus qui tournent depuis Tolstoi vers Antonin Perrin
4.837397152,45.768576137,69123,"La piste cyclable s'interrompt, sans solution. Cohabitation difficile avec les piétons."
4.86269021,45.770185054,69266,Pas de piste cyclable continue sur la séquence rue des Émeraudes/Récamier/Moncey
4.856892681,45.753027201,69123,
4.856892681,45.753027201,69123,Felix Faure
4.81548082,45.731478846,69123,Pont autoroute
4.850200528,45.74311111,69123,la piste cyclable passe du trottoir à la rue
4.813319237,45.781937879,69123,la largeur de la piste n'est plus indiquée au sol (uniquement des images de vélo) et il y a souvent des embouteillages donc les voitures se serrent à droite
4.844279574,45.778214231,69123,traversée compliquée. suppression de la partie cyclable dans une zone critique (sous pression du restaurant qui est bizarrement sur le trottoir ?) et partage compliqué avec les pietons. 
4.813222545,45.75818921,69123,Ce croisement n'est pas simple.
4.827533421,45.761563593,69123,"En descendant de la montée du chemin neuf, on aimerait pouvoir couper par la rue de la bombarde"
4.826772927,45.765487083,69123,super galère de remonter cette rue en vélo.
4.86989992,45.75640513,69123,rue paul bert trop étroite et pas adaptée aux passages des cyclistes en sens inverse qui doivent faire des détours pour accéder à chez eux (et donc incivilités)
4.86784475,45.759074279,69123,j'ai failli me faire renverser ici car les gens arrivant de la rue st anne de baraban ne voient pas assez vite les vélos qui arrivent par l'av. georges pompidou
4.859592073,45.770220155,69123,les voitures du cours vitton qui vont à droite croient qu'elles ont la priorité alors que les vélos qui vont tout droit sur le cours vitton ont vert et sont sur une piste cyclable
4.839997761,45.798328203,69034,Montée de castellan
4.805522033,45.775254005,69123,Rond point de Valmy
4.809613296,45.773576522,69123,Déplacement dangereux
4.831533834,45.771467181,69123,
4.828834917,45.754696855,69123,
4.833084531,45.764335043,69123,
4.803225458,45.779300836,69123,"Fin de piste cyclable, arrivée dans le trafic 2x1 voies"
4.793417599,45.774344834,69081,"Volume, forte proximité et vitesse des voitures, en l'absence de zone cyclable"
4.805776418,45.784864136,69123,"Absence de zone cyclable, fort volume et forte proximité des voitures (2x1 voies). Impossible de rejoindre l'avenue du 25e régiment de Tirailleurs Sénégalais en sécurité (usage du trotoir)"
4.861934327,45.761492909,69123,
4.861934327,45.761492909,69123,
4.860302305,45.77969627,69266,
4.862888236,45.76500527,69123,"À partir de la, la piste cyclable s’arrête, les cyclistes passent soit sur les voies du tram la plupart du temps, ce qui est très dangereux, soit sous le tunnel avec les voitures qui frôlent. Pas l’idéal pour aller à la tête d’or, ou quartier brotteaux. "
4.828159801,45.77131371,69123,passage étroit avec voiture qui accélèrent sur la montée 
4.831866368,45.768237239,69123,carrefour dangereux
4.824009159,45.732710091,69123,carrefour dangereux
4.828865789,45.766276604,69123,Nouveaux aménagements catastrophiques (dangereux les jours d’affluence de type fête des lumières)
4.841286197,45.767685515,69123,Clarifier qui est prioritaire : voiture ou vélo dans le tourne à gauche.
4.829614943,45.759245317,69123,"Complication incroyable liée à la voie lyonnaise. Ce fut simple et pratique. Triste que de tels aménagements rendent les trajets plus longs, complexes et dangereux (traverser frontalement les véhicules en remontant sur Bellecour est une idée vertigineuse)"
4.89562704,45.730328643,69029,
4.843942639,45.752283619,69123,
4.866093974,45.743017655,69123,
4.843926658,45.776541508,69123,
4.840114105,45.745734113,69123,Aucune solution cyclable proposée
4.854220674,45.753026676,69123,"Travaux longue durée, pas de bande cyclable, chaussée très dégradée"
4.853269806,45.753381402,69123,"Travaux longue durée, aucun aménagement cyclable provisoire"
4.840980959,45.759927684,69123,Feu simultané entre voitures et vélos
4.835578449,45.760221292,69123,Piétons inattentifs
4.841349696,45.755766039,69123,Comportements dangereux voire violents des véhicules motorisés
4.828868621,45.748902009,69123,"Tunnel sous autoroute : étroit, angles droits, pas de visibilité, mauvais éclairage"
4.840219625,45.756225121,69123,"Pont de la guillotiere en venant de Bellecour, en tournant à gauche vers le nord. Au milieu des files de voiture"
4.861967863,45.738712707,69123,"Avenue Berthelot, en direction de la Maison de la Danse"
4.857546884,45.769508644,69123,voie partagée avec bus trop anxiogène
4.863818556,45.757028974,69123,rue étroite sans possibilité a priori d'une circulation en contre sens. Dépassements par les voitures beaucoup trop proches
4.841314013,45.779147608,69123,Aménagements trop partiels.
4.835418662,45.767381209,69123,Chaussée très très dégradée 
4.835859022,45.763562161,69123,"Carrefour dangereux (bus trop grands, piétons  partout, et abrutis de taxis)"
4.843885887,45.776722174,69123,Terreplein trop étroit pour les cyclistes nombreux qui doivent traverser ou bifurquer.
4.854101227,45.801493874,69034,"La voie verte de Caluire en entier de Cuire à Sathonay : piétons, chiens non tenus en laisse et  2 roues mélangés : multiplication des risques de collisions + revêtement non adpaté : flaques, poussière, boue..."
4.858596466,45.747186604,69123,Sortie de la piste de la Grande rue de la Guille : traversée compliquée pour aller sur le pont.
4.876663992,45.752660417,69123,"La piste de vélo (tout au long du tram T3) est aussi une piste piéton - imposé de fait et massivement par l'usage. Mais le partage n'est pas adapté, surtout en certains passages."
4.87081161,45.744708519,69123,"Staionnements véhicules et poids lourds récurrents, notamment les jours de marché, mais en fait, les autres jours également."
4.885624775,45.754649496,69266,"Stop vélo et priorité donnée aux voitures. Récurrent sur toute la voie cyclable de la ligne de l'est (propablement pour des raisons normatives sur les passages à niveau, car la priorité aux vélos serait probablement favorisée par les pouvoirs publics) : ici, il faudrait aménager un feu tricolore appelable à la demande par les cyclistes (comme à La Haye, aux Pays bas), avec un temps de réponse du feu quasi instantané."
4.858023144,45.763627333,69123,trop de petite piste qui vont dans tous les sens 
4.856087815,45.753283169,69123,Avenue Félix Faure vers place bir hakeim
4.852033394,45.760644647,69123,Croisement dangereux. Les voitures ne peuvent pas voir les enfants
4.851974143,45.771442733,69123,Pas de règles de circulation sur la piste cyclable en contre sens
4.825640283,45.736477123,69123,Quais du Rhône censés être cyclables
4.829407865,45.727909734,69123,
4.861975669,45.763652993,69123,Trams et bus
4.80880333,45.756798924,69123,Pas d’aménagement dans le sens de la montée 
4.802015243,45.756130095,69123,Ave point du jour non totalement aménagée notamment vers la Favorite et beaucoup de circulation 
4.861614139,45.753386157,69123,"Quel trajet doive faire les cyclistes a cet endroit??? Pieds a terre okey, ms pr aller ou... et comment acceder aux voies/pistes sans se mettre en danger??"
4.841307796,45.763523005,69123,"aucun accès directe pour allez tous droit, obliger de faire des circonvolution dangeureuse"
4.866085654,45.772350213,69266,toujours le bazar dans ce rond point
4.893934056,45.781225959,69266,
4.844074843,45.812786003,69063,"Piste cyclable temporaire, voiture qui roulent vite, partie dangereuse "
4.869012395,45.735992087,69123,Travaux en cours voie lyonnaise à proximité de la maison de la danse
4.850602194,45.741912707,69123,"Travaux en cours, voie lyonnaise en construction "
4.900618566,45.715740836,69259,
4.834410208,45.765543439,69123,"les rues du centre ville sont trés peu pensé pour la sécurité des vélos, beaucoup de voitures sont préssés et peu prudentes et peu de voies vélo dédié strictement a la traversée de la presqu'ile "
