insee,latitude,longitude,description,categorie_detectee,score_urgence,score_facilite,niveau_facilite_label
69266,45.754272433,4.884513601,Carrefour dangereux tram/velo/voiture. Les vélos ne peuvent jamais passer sauf quand le tram passé. Ça peut être long. Aucun feu spécial vélo,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69123,45.733459084,4.839241301,Rue de gerland bitume dégradé lorsqu'on souhaite rester bien à droite pour ne pas se faire embêter par les voitures (pas de piste),Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69266,45.7620683,4.880328075,Sens ouest->est: voie vélo non séparée du flux motorisé + voies de circulation pas assez large. On se fait froler par la plupart des véhicules nous doublant.,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69081,45.773516829,4.792485519,Pas de piste cyclable sur cette partie de la rue Marietton. Il fait traverser la route pour aller en direction de Tassin et se retrouver à contresens des voitures.,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69123,45.774618984,4.793788566,"marietton est un hachoir à cycliste, pas d’aménagement, vitesse élevée des voitures",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69123,45.728061223,4.823879731,Avec les travaux plus aucune sécurité et non respect des feux par les voitures,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69081,45.77323902,4.792133045,Pas d’amenagement separe des voitures qui roulent vite,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69123,45.777344781,4.803490955,rejoindre la rue Laure Diebold lorsque l'on arrive de Valmy par la rue de Bourgogne. Il est délicat d'attendre de pouvoir tourner à gauche entre 2 flots croisés de voitures et bus ...,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69123,45.755682429,4.876017102,piste cyclable qui debouche sur la voie voiture devant un feu de circulation,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69123,45.753483501,4.858144818,LA circulabilité à vélo de l'avenue Felix Faure en présence des travaux du BHNS est désastreuse.,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69266,45.752148742,4.902425371,Stationnement devant PMU et point relais sur bande Cyclable et voirie à 50km/h,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69029,45.750894513,4.907931107,"Passage sous périphérique, 8 voies voiture et vélo sur trottoir avec barrière au milieu",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69266,45.785026947,4.889055522,"rond point excessivement dangereux à vélo, actuellement en travaux avec des modifications fréquentes proposant rarement un franchissement en sécurité, nombreux trous dans la piste longeant le cimetière et voitures garées le week-end.",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69266,45.775075282,4.878581515,Rue trop étroite et véhicules motorisés à contresens,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69266,45.75867995,4.887221441,aucune piste cyclables / délimitation au sol pour les vélos (travaux sur cette rue) à contresens des voitures alors que c'est étroit et que les voitures vont vites,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69029,45.749566852,4.913120395,"Ensemble de l'axe exrêmement peu praticable en vélo : nombreux bus, trafic voitures, vélos... mais très peud 'axes parallèles disponibles - notamment à cause du peu de points de franchissement du boulevard Laurent Bonnevay.",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69266,45.751571511,4.905693422,"Tout le long de la route de Genas.
Difficulté avec le peu d'aménagement, les travaux, l'importante fréquentation par les voitures.",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69266,45.783600615,4.894652712,Carrefour avant le pont de cusset : les voitures grillent le feu,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69123,45.773544186,4.793281232,rue trop petite. voitures partout. Devrait être fermée à la circulation,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69081,45.774799125,4.793980991,rue trop rapide et dangereuse. voitures qui frolent les cyclistes.,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69123,45.774037601,4.793123402,"Livreurs et autocars, garés sur piste cyclable + queues de poisson fréquentes par les véhicules qui ne semblent pas voir les vélos",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69029,45.747684143,4.922022086,voie partagée bus/vélo en mauvais état avec beaucoup de voitures stationnées dessus.,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69123,45.753157662,4.854275246,Le contre sens-cyclable est très dangereux lorsqu'on remonte Felix Faure. Le véhicules slaloment entre les vélos des deux côtés,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69259,45.703961013,4.891922284,Stationnement véhicule tout le long de la voie cyclable,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69266,45.782834696,4.890474112,carrefour dangereux avec les voitures nombreuses,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69266,45.754057865,4.892808291,route de genas impossible en ce moment à cause des voitures et de l'entretient de la chaussée,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69123,45.75532459,4.87255122,Constamment en travaux ; bande non entretenue; voitures qui roulent très vites et stationnent sur la bande cyclable,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69266,45.752110113,4.902306912,"véhicules motorisés frequemment garé sur bande cyclable, qui grillent les feux rouges et/ou roulent à vive allure. aménagement cyclables dangeureux (bande cyclables petites et le long des parking voiture)",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69266,45.751254803,4.906930743,"aménagement cyclable dangereux : passage sur trottoir pour ressortir au milieu des vooitures quand elles ont vert, 2 voies voitures de véhicules qui roulent vite sans bande cyclable une fois passé le pont du periph direction est",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69266,45.75895162,4.888201229,voie de bus non respectée par les automobilistes + aménagements de travaux réduisant la largeur des voies = doublements dangereux pour les usagers légitimes de la voie de bus par des véhicules motorisés.,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69123,45.753279009,4.855231877,Travaux travaux et travaux en cours. La piste vélo à contresens des voitures,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention)
69276,45.685553202,4.861066967,Rond point nationale 7 / BUS,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69040,45.800406838,4.786709358,"toute la partie dès la fin de la descente de Champagne, jusqu'à la gare de Vaise... une catastrophe. Je ne comprends pas que l'itinéraire vélo soit interrompu d'un coup et qu'il n'y ait pas une poursuite de celui-ci jusqu'à une gare TCL pourtant proche!!!",Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69266,45.758291905,4.885111648,"Quand on va du Nord vers le Sud, si on arrive au feu rouge, il faut s'arrêter dans le sens de la montée et la pente est forte. C'est compliqué de redémarrer sans assistance électrique. On est donc très tenté de griller le feu, pour ne pas perdre son élan dans la montée.",Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69029,45.751754783,4.903914995,La route de Genas est le le plus gros frein qui m'empêche de prendre le vélo quotidiennement pour aller au travail. Après quelques mois d'essais à vélo sur cette route j'ai préférer arrêter avant de subir des dommages physiques. Il faudrait revoir le partage de la route entre vélo/voiture/bus. A noter qu'il est toujours préférable d'avoir une voie dédiée au vélo.,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69123,45.753612411,4.859056643,Des travaux partout. Les piétons n'ont pas de trottoir ils se retrouvent donc sur la piste cyclable qui est à contresens des voitures donc idem pour les vélos. C'est dangereux si on veut pouvoir les dépasser car on se retrouve à contres sens des voitures sans aménagements cyclables. Encore une fois la piste cyclable s'arrête face à une barrière de travaux on est obligés d'aller sur le même chemin que les piétons donc pas pratique. Et très dangereux le contre sens car les voitures roulent vite.,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69123,45.776928698,4.807584902,"À ces carrefours (comme beaucoup d'autres à Lyon), il y a plusieurs angles droits pour tourner sur une autre piste cyclable, ce qui est impossible à franchir à vélo. Il faut rouler très lentement et s'arrêter si des vélos arrivent. Cela implique parfois d'attendre sur la chaussée.
Comme j'ai dit, il y a beaucoup d'endroits où nous sommes censés faire un angle droit; comme c'est dangereux, nous passons parfois hors de la piste cyclable, ce qui énerve les automobilistes encore plus...",Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69088,45.815798401,4.862970278,"Pas d'aménagement cyclable en haut de la montée Roy, chaussée étroite, on est coincé au milieu des voitures et bus.",Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69266,45.759630409,4.889131143,piste cyclable impossible à prendre dans a direction totem-grand clément avec file de voitures ininterrompu: piste cyclable sur la voie des voitures: il faudrait la mettre sur la voie des bus dans les 2 sens,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69256,45.748561479,4.918072932,"A voir une fois les aménagements terminé.
Aujourd'hui pas de piste cyclable, voie partagée avec les bus, très souvent non respecté par les automobilistes",Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69266,45.76200005,4.880587416,"Très chouette ici mais je suis tout le temps sur la voie de bus pour être en sécurité. 
Je fais plus confiance aux agent·e·s TCL qu'aux autres conducteur·rices",Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69256,45.777280803,4.919703697,Travaux et voies de bus surélevées j’ai bcp d’amis qui sont tombés en montant dessus,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69266,45.762066947,4.880328253,"Voie cyclable partagée avec les voitures (présence de marquage au sol), mais beaucoup de cyclistes se mettent sur la voie Bus. Les automobilistes klaxonnent si 'lon roule dans la voie voiture, les bus klaxonnent (et à raison) si l'on roule dans la voie bus.",Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69123,45.759994235,4.858291694,"Devant la gare, c'est le bordel : voie cyclable commune avec les bus, taxis et trams ...",Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69266,45.76203009,4.880335368,"piste cyclable partagée avec les voitures, rue souvent bouchonnée aux heures de pointe, ce qui rend impossible d'avancer. Souvent les vélos se déportent sur la voie du bus sur la gauche, mais ce n'est pas idéal car dangereux d'avoir les voitures sur sa droite",Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69123,45.754613272,4.880664083,"Route de genas et le quartier en général, travaux bus + tramway",Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69123,45.77359003,4.792717167,Les cyclistes doivent s'arrêter au milieu,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69123,45.753235677,4.856637462,travaux du nouveau bus,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69123,45.760436094,4.85823582,Proximité piétons / bus / tramway / vélos avec beaucoup d'affluence.,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69266,45.761930905,4.881268035,Cours tolstoi : Sens ouest->est  pas de voie cyclable : voie partagée avec les voitures (prévue comme telle mais sans aménagement et peu aisée) ou avec les bus (non prévue mais plus aisée),Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69123,45.754158514,4.885680576,"le carrefour est extrèmement mal réalisé : velo et pietons se retrouvent en grappe condensée sur les mêmes voies le matin, à jongler avec des voitures qui ne savent pas si elles peuvent s'avancer. gros carrefour entre famille, vélo (pistes cyclables très fréquentées qui se rejoignent mais avec une coupure), tram et 3 voies + nombreux bus",Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69123,45.777646132,4.803241107,Trop de voitures + route majeure de bus + aucun espace pour vélos,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69266,45.759614551,4.889916568,"Ce carrefour n'est jamais respecté par les véhicules motorisés, qui s'engagent sans ménagement sur la voie de bus, au détriment de tous les panneaux. Avec les travaux, la situation dégénère au quotidien, malgré la présence de plusieurs écoles ...",Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69256,45.763758682,4.933320309,"Endroit compliqué pour un cycliste, du a franchir, beaucoup de feux grillés par les automobiles et les bus TCL. Mauvaise visibilité. File d attente au tresor public sur la piste cyclable. Mauvaise signaletique",Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69244,45.77281661,4.791706599,Arrêt brutal de la piste cyclable avec danger lié au rabattement des véhicules,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69123,45.752940606,4.854267727,travaux de la ligne de bus à haut niveau de service,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69123,45.754455675,4.86633914,travaux de la ligne de bus à haut niveau de service,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69123,45.755585531,4.875208684,travaux de la ligne de bus à haut niveau de service,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69256,45.748567558,4.919217421,Proximité des bus et de la circulation motorisée en général++,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69088,45.815683232,4.862972037,"carrefour difficile avec bcp de voitures, camions, bus et pas d'aménagement adapté et assez visible pour les vélos",Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69123,45.753547857,4.85820476,Travaux bus,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
69123,45.755822933,4.876171778,Tourner à gauche depuis la rue Frédéric Mistral vers la rue Paul bert à vélo est très dangereuses car on est très exposé au milieu de la route aux voitures et bus en attendant pouvoir tourner.,Conflit Bus/TCL,2,2,🟡 Moyen (Intervention)
